"PID","JAR","FORMAT","STEP","START","END","DURATION","ORDER","complexity_score","STEP_CODE","COMPLEXITY"
"P04","jar1","APP","Step 14",00:06:42.1,00:07:06.9,24.8000001907349,"APP_FIRST",5,"S14","medium"
"P04","jar1","APP","Step 15",00:07:06.9,00:07:27.9,21,"APP_FIRST",7,"S15","medium"
"P04","jar1","APP","Step 16",00:07:27.9,00:07:33.4,5.5,"APP_FIRST",2,"S16","low"
"P04","jar1","APP","Step 17",00:07:33.4,00:07:52.8,19.3999998569489,"APP_FIRST",6,"S17","medium"
"P04","jar1","APP","Step 18",00:07:52.8,00:08:13.1,20.2999999523163,"APP_FIRST",5,"S18","medium"
"P04","jar1","APP","Step 19",00:08:13.1,00:08:23.5,10.4000000953674,"APP_FIRST",6,"S19","medium"
"P04","jar1","APP","Step 20",00:08:23.5,00:08:31.8,8.29999995231628,"APP_FIRST",2,"S20","low"
"P04","jar1","APP","Step 21",00:08:31.8,00:08:57.9,26.1000001430511,"APP_FIRST",6,"S21","medium"
"P04","jar1","APP","Step 22",00:08:57.9,00:09:56.2,58.2999999523163,"APP_FIRST",16,"S22","high"
"P04","jar1","APP","Step 23",00:09:56.2,00:10:12.9,16.7000000476837,"APP_FIRST",6,"S23","medium"
"P04","jar1","APP","Step 22",00:10:12.9,00:10:15.2,2.29999995231628,"APP_FIRST",16,"S22","high"
"P04","jar1","APP","Step 23",00:10:15.2,00:10:59.9,44.7000000476837,"APP_FIRST",6,"S23","medium"
"P04","jar1","APP","Step 24",00:10:59.9,00:11:30.2,30.2999999523163,"APP_FIRST",3,"S24","low"
"P04","jar1","APP","Step 25",00:11:30.2,00:12:16.6,46.3999998569489,"APP_FIRST",3,"S25","low"
"P04","jar1","APP","Step 26",00:12:16.6,00:12:29.3,12.7000000476837,"APP_FIRST",3,"S26","low"
"P04","jar1","APP","Step 27",00:12:29.3,00:13:12.6,43.2999999523163,"APP_FIRST",9,"S27","high"
"P04","jar1","APP","Step 28",00:13:12.6,00:13:42.2,29.6000001430511,"APP_FIRST",6,"S28","medium"
"P04","jar1","APP","Step 29",00:13:42.2,00:13:55.5,13.2999999523163,"APP_FIRST",4,"S29","low"
"P04","jar1","APP","Step 9",00:14:43.4,00:14:59.3,15.8999998569489,"APP_FIRST",4,"S09","low"
"P04","jar2","BOOKLET","Step 0B",00:00:10.1,00:03:48.4,218.300000190735,"APP_FIRST",NA,NA,NA
"P04","jar2","BOOKLET","Step 30",00:03:48.4,00:04:24.8,36.3999998569489,"APP_FIRST",8,"S30","medium"
"P04","jar2","BOOKLET","Step 31",00:04:24.7,00:05:28.2,63.5,"APP_FIRST",6,"S31","medium"
"P04","jar2","BOOKLET","Step 32",00:05:29.2,00:05:48.0,18.7999999523163,"APP_FIRST",2,"S32","low"
"P04","jar2","BOOKLET","Step 33",00:05:48.0,00:06:33.2,45.2000000476837,"APP_FIRST",10,"S33","high"
"P04","jar2","BOOKLET","Step 34",00:06:34.2,00:06:59.2,25,"APP_FIRST",8,"S34","medium"
"P04","jar2","BOOKLET","Step 35",00:06:59.2,00:07:25.9,26.7000000476837,"APP_FIRST",7,"S35","medium"
"P04","jar2","BOOKLET","Step 40",00:07:27.6,00:07:40.0,12.4000000953674,"APP_FIRST",3,"S40","low"
"P04","jar2","BOOKLET","Step 36",00:07:40.3,00:07:51.5,11.2000000476837,"APP_FIRST",4,"S36","low"
"P04","jar2","BOOKLET","Step 37",00:07:51.5,00:08:14.2,22.7000000476837,"APP_FIRST",3,"S37","low"
"P04","jar2","BOOKLET","Step 38",00:08:14.2,00:08:24.6,10.3999998569489,"APP_FIRST",2,"S38","low"
"P04","jar2","BOOKLET","Step 39",00:08:24.6,00:08:45.0,20.4000000953674,"APP_FIRST",5,"S39","medium"
"P04","jar2","BOOKLET","Step 40",00:08:45.4,00:09:09.6,24.1999998092651,"APP_FIRST",3,"S40","low"
"P04","jar2","BOOKLET","Step 41",00:09:09.6,00:10:07.1,57.5,"APP_FIRST",12,"S41","high"
"P04","jar2","BOOKLET","Step 42",00:10:11.9,00:10:21.9,10,"APP_FIRST",2,"S42","low"
"P04","jar2","BOOKLET","Step 43",00:10:21.9,00:10:31.2,9.29999995231628,"APP_FIRST",2,"S43","low"
"P04","jar2","BOOKLET","Step 44",00:10:31.2,00:10:44.9,13.7000000476837,"APP_FIRST",3,"S44","low"
"P04","jar2","BOOKLET","Step 45",00:10:49.6,00:11:50.5,60.9000000953674,"APP_FIRST",10,"S45","high"
"P04","jar2","BOOKLET","Step 46",00:11:50.5,00:13:04.9,74.4000000953674,"APP_FIRST",5,"S46","medium"
"P04","jar2","BOOKLET","Step 47",00:13:05.4,00:13:18.0,12.5999999046326,"APP_FIRST",3,"S47","low"
"P04","jar2","BOOKLET","Step 48",00:13:18.0,00:13:50.8,32.7999999523163,"APP_FIRST",5,"S48","medium"
"P04","jar2","BOOKLET","Step 49",00:13:50.8,00:14:31.1,40.2999999523163,"APP_FIRST",6,"S49","medium"
"P04","jar2","BOOKLET","Step 50",00:14:31.1,00:14:51.9,20.8000001907349,"APP_FIRST",4,"S50","low"
"P04","jar2","BOOKLET","Step 47",00:14:51.8,00:15:41.9,50.1000001430511,"APP_FIRST",3,"S47","low"
"P04","jar2","BOOKLET","Step 51",00:15:42.4,00:15:42.8,0.399999856948853,"APP_FIRST",8,"S51","medium"
"P04","jar2","BOOKLET","Step 45",00:15:45.4,00:15:49.6,4.19999980926514,"APP_FIRST",10,"S45","high"
"P04","jar2","BOOKLET","Step 46",00:15:49.6,00:15:51.8,2.20000004768372,"APP_FIRST",5,"S46","medium"
"P04","jar2","BOOKLET","Step 49",00:15:52.3,00:15:54.8,2.5,"APP_FIRST",6,"S49","medium"
"P04","jar2","BOOKLET","Step 48",00:15:54.8,00:16:15.8,21,"APP_FIRST",5,"S48","medium"
"P04","jar2","BOOKLET","Step 46",00:16:16.3,00:17:18.8,62.5,"APP_FIRST",5,"S46","medium"
"P04","jar2","BOOKLET","Step 41",00:18:03.8,00:18:23.3,19.5,"APP_FIRST",12,"S41","high"
"P04","jar2","BOOKLET","Step 41",00:18:38.8,00:19:22.0,43.2000000476837,"APP_FIRST",12,"S41","high"
"P04","jar2","BOOKLET","Step 36",00:19:22.7,00:19:31.2,8.5,"APP_FIRST",4,"S36","low"
"P04","jar2","BOOKLET","Step 37",00:19:31.2,00:19:43.0,11.7999999523163,"APP_FIRST",3,"S37","low"
"P04","jar2","BOOKLET","Step 38",00:19:43.0,00:19:52.3,9.29999995231628,"APP_FIRST",2,"S38","low"
"P04","jar2","BOOKLET","Step 39",00:19:52.2,00:20:06.6,14.3999998569489,"APP_FIRST",5,"S39","medium"
"P04","jar2","BOOKLET","Step 40",00:20:07.6,00:20:13.9,6.30000019073486,"APP_FIRST",3,"S40","low"
"P04","jar2","BOOKLET","Step 41",00:20:13.9,00:22:11.6,117.699999809265,"APP_FIRST",12,"S41","high"
"P04","jar2","BOOKLET","Step 42",00:22:13.1,00:22:21.4,8.30000019073486,"APP_FIRST",2,"S42","low"
"P04","jar2","BOOKLET","Step 43",00:22:21.4,00:22:31.1,9.69999980926514,"APP_FIRST",2,"S43","low"
"P04","jar2","BOOKLET","Step 44",00:22:31.1,00:22:42.7,11.6000001430511,"APP_FIRST",3,"S44","low"
"P04","jar2","BOOKLET","Step 45",00:22:43.1,00:23:23.6,40.5,"APP_FIRST",10,"S45","high"
"P04","jar2","BOOKLET","Step 46",00:23:23.6,00:23:50.4,26.8000001907349,"APP_FIRST",5,"S46","medium"
"P04","jar2","BOOKLET","Step 47",00:23:51.7,00:23:58.4,6.70000004768372,"APP_FIRST",3,"S47","low"
"P04","jar2","BOOKLET","Step 48",00:23:58.4,00:24:33.4,35,"APP_FIRST",5,"S48","medium"
"P04","jar2","BOOKLET","Step 49",00:24:33.4,00:25:28.0,54.5999999046326,"APP_FIRST",6,"S49","medium"
"P04","jar2","BOOKLET","Step 50",00:25:28.0,00:26:08.7,40.7000000476837,"APP_FIRST",4,"S50","low"
"P04","jar2","BOOKLET","Step 51",00:26:09.8,00:26:33.9,24.1000001430511,"APP_FIRST",8,"S51","medium"
"P04","jar2","BOOKLET","Step 52",00:26:33.9,00:26:47.8,13.8999998569489,"APP_FIRST",4,"S52","low"
"P04","jar2","BOOKLET","Step 53",00:26:47.8,00:27:14.5,26.7000000476837,"APP_FIRST",5,"S53","medium"
"P04","jar2","BOOKLET","Step 54",00:27:14.5,00:27:33.1,18.5999999046326,"APP_FIRST",4,"S54","low"
"P04","jar2","BOOKLET","Step 55",00:27:35.1,00:27:44.4,9.30000019073486,"APP_FIRST",3,"S55","low"
"P04","jar2","BOOKLET","Step 56",00:27:44.4,00:28:06.0,21.5999999046326,"APP_FIRST",6,"S56","medium"
"P04","jar2","BOOKLET","Step 57",00:28:06.0,00:28:21.8,15.7999999523163,"APP_FIRST",3,"S57","low"
"P04","jar2","BOOKLET","Step 58",00:28:22.7,00:28:33.2,10.5,"APP_FIRST",3,"S58","low"
"P05","jar1","BOOKLET","Step 0B",00:00:19.5,00:00:41.4,21.9000000953674,"BOOK_FIRST",NA,NA,NA
"P05","jar1","BOOKLET","Step 1",00:00:41.3,00:00:44.4,3.10000014305115,"BOOK_FIRST",2,"S01","low"
"P05","jar1","BOOKLET","Step 2",00:00:44.4,00:02:52.4,128,"BOOK_FIRST",5,"S02","medium"
"P05","jar1","BOOKLET","Step 3",00:02:52.4,00:03:07.1,14.6999998092651,"BOOK_FIRST",2,"S03","low"
"P05","jar1","BOOKLET","Step 4",00:03:07.1,00:03:50.7,43.6000001430511,"BOOK_FIRST",5,"S04","medium"
"P05","jar1","BOOKLET","Step 5",00:03:51.7,00:04:21.5,29.7999999523163,"BOOK_FIRST",5,"S05","medium"
"P05","jar1","BOOKLET","Step 6",00:04:21.5,00:04:31.9,10.4000000953674,"BOOK_FIRST",2,"S06","low"
"P05","jar1","BOOKLET","Step 7",00:04:31.9,00:04:47.6,15.6999998092651,"BOOK_FIRST",3,"S07","low"
"P05","jar1","BOOKLET","Step 8",00:04:47.6,00:04:58.6,11,"BOOK_FIRST",2,"S08","low"
"P05","jar1","BOOKLET","Step 9",00:05:00.5,00:05:34.4,33.9000000953674,"BOOK_FIRST",4,"S09","low"
"P05","jar1","BOOKLET","Step 10",00:05:34.4,00:05:52.4,18,"BOOK_FIRST",5,"S10","medium"
"P05","jar1","BOOKLET","Step 11",00:05:52.4,00:06:08.1,15.6999998092651,"BOOK_FIRST",3,"S11","low"
"P05","jar1","BOOKLET","Step 12",00:06:09.1,00:06:29.8,20.7000000476837,"BOOK_FIRST",2,"S12","low"
"P05","jar1","BOOKLET","Step 13",00:06:29.8,00:07:03.3,33.5,"BOOK_FIRST",3,"S13","low"
"P05","jar1","BOOKLET","Step 14",00:07:03.2,00:09:42.2,159,"BOOK_FIRST",5,"S14","medium"
"P05","jar1","BOOKLET","Step 15",00:09:42.2,00:11:09.9,87.7000000476837,"BOOK_FIRST",7,"S15","medium"
"P05","jar1","BOOKLET","Step 16",00:11:10.8,00:11:24.3,13.5,"BOOK_FIRST",2,"S16","low"
"P05","jar1","BOOKLET","Step 17",00:11:24.3,00:11:46.7,22.4000000953674,"BOOK_FIRST",6,"S17","medium"
"P05","jar1","BOOKLET","Step 18",00:11:46.7,00:12:09.4,22.7000000476837,"BOOK_FIRST",5,"S18","medium"
"P05","jar1","BOOKLET","Step 19",00:12:10.2,00:12:26.1,15.8999998569489,"BOOK_FIRST",6,"S19","medium"
"P05","jar1","BOOKLET","Step 20",00:12:26.1,00:12:33.3,7.20000004768372,"BOOK_FIRST",2,"S20","low"
"P05","jar1","BOOKLET","Step 21",00:12:33.3,00:13:31.4,58.1000001430511,"BOOK_FIRST",6,"S21","medium"
"P05","jar1","BOOKLET","Step 22",00:13:32.0,00:15:32.4,120.400000095367,"BOOK_FIRST",16,"S22","high"
"P05","jar1","BOOKLET","Step 23",00:15:33.8,00:16:57.3,83.5,"BOOK_FIRST",6,"S23","medium"
"P05","jar1","BOOKLET","Step 24",00:16:58.8,00:17:27.4,28.6000001430511,"BOOK_FIRST",3,"S24","low"
"P05","jar1","BOOKLET","Step 25",00:17:27.4,00:17:46.4,19,"BOOK_FIRST",3,"S25","low"
"P05","jar1","BOOKLET","Step 26",00:17:46.4,00:18:09.8,23.3999998569489,"BOOK_FIRST",3,"S26","low"
"P05","jar1","BOOKLET","Step 27",00:18:10.4,00:19:09.6,59.1999998092651,"BOOK_FIRST",9,"S27","high"
"P05","jar1","BOOKLET","Step 28",00:19:09.6,00:20:10.6,61,"BOOK_FIRST",6,"S28","medium"
"P05","jar1","BOOKLET","Step 29",00:20:11.2,00:20:37.8,26.5999999046326,"BOOK_FIRST",4,"S29","low"
"P05","jar2","APP","Step 0A",00:00:15.4,00:00:35.6,20.1999998092651,"BOOK_FIRST",NA,NA,NA
"P05","jar2","APP","Step 30",00:00:35.6,00:01:29.6,54,"BOOK_FIRST",8,"S30","medium"
"P05","jar2","APP","Step 31",00:01:29.5,00:02:17.6,48.0999999046326,"BOOK_FIRST",6,"S31","medium"
"P05","jar2","APP","Step 32",00:02:17.6,00:02:35.6,18,"BOOK_FIRST",2,"S32","low"
"P05","jar2","APP","Step 33",00:02:35.6,00:03:27.4,51.8000001907349,"BOOK_FIRST",10,"S33","high"
"P05","jar2","APP","Step 34",00:03:27.4,00:04:18.4,51,"BOOK_FIRST",8,"S34","medium"
"P05","jar2","APP","Step 35",00:04:18.4,00:04:57.6,39.1999998092651,"BOOK_FIRST",7,"S35","medium"
"P05","jar2","APP","Step 36",00:04:57.6,00:05:04.1,6.5,"BOOK_FIRST",4,"S36","low"
"P05","jar2","APP","Step 37",00:05:04.1,00:05:21.3,17.2000000476837,"BOOK_FIRST",3,"S37","low"
"P05","jar2","APP","Step 38",00:05:21.2,00:05:30.7,9.5,"BOOK_FIRST",2,"S38","low"
"P05","jar2","APP","Step 39",00:05:30.7,00:05:46.2,15.5,"BOOK_FIRST",5,"S39","medium"
"P05","jar2","APP","Step 40",00:05:46.2,00:06:01.6,15.3999998569489,"BOOK_FIRST",3,"S40","low"
"P05","jar2","APP","Step 41",00:06:01.6,00:07:09.1,67.5,"BOOK_FIRST",12,"S41","high"
"P05","jar2","APP","Step 42",00:07:09.1,00:07:16.4,7.30000019073486,"BOOK_FIRST",2,"S42","low"
"P05","jar2","APP","Step 43",00:07:20.2,00:07:26.9,6.70000004768372,"BOOK_FIRST",2,"S43","low"
"P05","jar2","APP","Step 44",00:07:26.8,00:08:00.8,34,"BOOK_FIRST",3,"S44","low"
"P05","jar2","APP","Step 45",00:08:00.8,00:09:15.2,74.4000000953674,"BOOK_FIRST",10,"S45","high"
"P05","jar2","APP","Step 46",00:09:15.2,00:09:56.6,41.3999998569489,"BOOK_FIRST",5,"S46","medium"
"P05","jar2","APP","Step 47",00:09:56.6,00:10:04.3,7.70000004768372,"BOOK_FIRST",3,"S47","low"
"P05","jar2","APP","Step 48",00:10:04.3,00:10:22.3,18,"BOOK_FIRST",5,"S48","medium"
"P05","jar2","APP","Step 49",00:10:22.3,00:10:48.1,25.7999999523163,"BOOK_FIRST",6,"S49","medium"
"P05","jar2","APP","Step 50",00:10:48.1,00:12:23.2,95.1000001430511,"BOOK_FIRST",4,"S50","low"
"P05","jar2","APP","Step 51",00:12:23.2,00:12:46.3,23.0999999046326,"BOOK_FIRST",8,"S51","medium"
"P05","jar2","APP","Step 52",00:12:46.3,00:13:08.2,21.9000000953674,"BOOK_FIRST",4,"S52","low"
"P05","jar2","APP","Step 53",00:13:08.2,00:14:16.1,67.8999998569489,"BOOK_FIRST",5,"S53","medium"
"P05","jar2","APP","Step 54",00:14:16.1,00:14:31.8,15.7000000476837,"BOOK_FIRST",4,"S54","low"
"P05","jar2","APP","Step 55",00:14:31.8,00:14:40.4,8.60000014305115,"BOOK_FIRST",3,"S55","low"
"P05","jar2","APP","Step 56",00:14:40.4,00:15:01.8,21.3999998569489,"BOOK_FIRST",6,"S56","medium"
"P05","jar2","APP","Step 57",00:15:01.8,00:17:09.7,127.900000095367,"BOOK_FIRST",3,"S57","low"
"P05","jar2","APP","Step 58",00:15:36.0,00:17:19.2,103.200000047684,"BOOK_FIRST",3,"S58","low"
"P06","jar1","APP","Step 0A",00:00:09.5,00:00:29.2,19.7000000476837,"APP_FIRST",NA,NA,NA
"P06","jar1","APP","Step 1",00:00:31.2,00:00:46.3,15.0999999046326,"APP_FIRST",2,"S01","low"
"P06","jar1","APP","Step 2",00:00:46.2,00:01:34.4,48.2000000476837,"APP_FIRST",5,"S02","medium"
"P06","jar1","APP","Step 3",00:01:34.4,00:01:54.8,20.3999998569489,"APP_FIRST",2,"S03","low"
"P06","jar1","APP","Step 4",00:01:54.8,00:02:16.9,22.1000001430511,"APP_FIRST",5,"S04","medium"
"P06","jar1","APP","Step 5",00:02:16.9,00:04:20.6,123.699999809265,"APP_FIRST",5,"S05","medium"
"P06","jar1","APP","Step 6",00:04:20.6,00:04:28.8,8.20000004768372,"APP_FIRST",2,"S06","low"
"P06","jar1","APP","Step 7",00:04:28.8,00:04:45.3,16.5,"APP_FIRST",3,"S07","low"
"P06","jar1","APP","Step 8",00:04:45.3,00:05:00.0,14.7000000476837,"APP_FIRST",2,"S08","low"
"P06","jar1","APP","Step 7",00:05:00.0,00:05:28.5,28.5,"APP_FIRST",3,"S07","low"
"P06","jar1","APP","Step 8",00:05:28.5,00:05:33.8,5.29999995231628,"APP_FIRST",2,"S08","low"
"P06","jar1","APP","Step 9",00:05:33.8,00:05:58.8,25,"APP_FIRST",4,"S09","low"
"P06","jar1","APP","Step 10",00:05:58.8,00:06:24.4,25.6000001430511,"APP_FIRST",5,"S10","medium"
"P06","jar1","APP","Step 11",00:06:24.4,00:06:35.8,11.3999998569489,"APP_FIRST",3,"S11","low"
"P06","jar1","APP","Step 12",00:06:35.8,00:06:41.6,5.79999995231628,"APP_FIRST",2,"S12","low"
"P06","jar1","APP","Step 13",00:06:41.6,00:07:00.3,18.7000000476837,"APP_FIRST",3,"S13","low"
"P06","jar1","APP","Step 14",00:07:00.3,00:07:28.8,28.5,"APP_FIRST",5,"S14","medium"
"P06","jar1","APP","Step 15",00:07:28.8,00:08:01.4,32.6000001430511,"APP_FIRST",7,"S15","medium"
"P06","jar1","APP","Step 16",00:08:01.4,00:08:07.7,6.29999995231628,"APP_FIRST",2,"S16","low"
"P06","jar1","APP","Step 17",00:08:24.3,00:08:38.3,14,"APP_FIRST",6,"S17","medium"
"P06","jar1","APP","Step 18",00:08:38.3,00:09:11.6,33.2999999523163,"APP_FIRST",5,"S18","medium"
"P06","jar1","APP","Step 19",00:09:11.6,00:09:19.9,8.30000019073486,"APP_FIRST",6,"S19","medium"
"P06","jar1","APP","Step 20",00:09:19.9,00:09:27.0,7.09999990463257,"APP_FIRST",2,"S20","low"
"P06","jar1","APP","Step 21",00:09:27.0,00:09:57.8,30.7999999523163,"APP_FIRST",6,"S21","medium"
"P06","jar1","APP","Step 22",00:09:57.8,00:10:51.5,53.7000000476837,"APP_FIRST",16,"S22","high"
"P06","jar1","APP","Step 23",00:10:51.5,00:11:26.5,35,"APP_FIRST",6,"S23","medium"
"P06","jar1","APP","Step 24",00:11:26.5,00:11:40.2,13.7000000476837,"APP_FIRST",3,"S24","low"
"P06","jar1","APP","Step 25",00:11:40.2,00:12:08.0,27.7999999523163,"APP_FIRST",3,"S25","low"
"P06","jar1","APP","Step 26",00:12:08.0,00:12:22.6,14.5999999046326,"APP_FIRST",3,"S26","low"
"P06","jar1","APP","Step 27",00:12:22.6,00:12:56.1,33.5,"APP_FIRST",9,"S27","high"
"P06","jar1","APP","Step 28",00:12:56.1,00:13:16.0,19.9000000953674,"APP_FIRST",6,"S28","medium"
"P06","jar1","APP","Step 29",00:13:16.0,00:13:23.8,7.79999995231628,"APP_FIRST",4,"S29","low"
"P06","jar2","BOOKLET","Step 0B",00:00:23.3,00:00:38.9,15.6000001430511,"APP_FIRST",NA,NA,NA
"P06","jar2","BOOKLET","Step 30",00:00:38.9,00:01:01.6,22.6999998092651,"APP_FIRST",8,"S30","medium"
"P06","jar2","BOOKLET","Step 31",00:01:01.6,00:01:44.8,43.2000000476837,"APP_FIRST",6,"S31","medium"
"P06","jar2","BOOKLET","Step 32",00:01:46.1,00:02:03.8,17.7000000476837,"APP_FIRST",2,"S32","low"
"P06","jar2","BOOKLET","Step 33",00:02:03.8,00:02:46.2,42.4000000953674,"APP_FIRST",10,"S33","high"
"P06","jar2","BOOKLET","Step 34",00:02:47.4,00:03:23.3,35.8999998569489,"APP_FIRST",8,"S34","medium"
"P06","jar2","BOOKLET","Step 35",00:03:23.3,00:03:52.3,29,"APP_FIRST",7,"S35","medium"
"P06","jar2","BOOKLET","Step 36",00:03:53.5,00:03:59.9,6.40000009536743,"APP_FIRST",4,"S36","low"
"P06","jar2","BOOKLET","Step 37",00:03:59.9,00:04:13.6,13.6999998092651,"APP_FIRST",3,"S37","low"
"P06","jar2","BOOKLET","Step 38",00:04:13.6,00:04:23.0,9.40000009536743,"APP_FIRST",2,"S38","low"
"P06","jar2","BOOKLET","Step 39",00:04:23.0,00:04:34.8,11.7999999523163,"APP_FIRST",5,"S39","medium"
"P06","jar2","BOOKLET","Step 40",00:04:36.0,00:05:17.7,41.7000000476837,"APP_FIRST",3,"S40","low"
"P06","jar2","BOOKLET","Step 41",00:05:17.7,00:06:28.0,70.2999999523163,"APP_FIRST",12,"S41","high"
"P06","jar2","BOOKLET","Step 42",00:06:29.2,00:06:39.2,10,"APP_FIRST",2,"S42","low"
"P06","jar2","BOOKLET","Step 43",00:06:39.2,00:06:44.9,5.70000004768372,"APP_FIRST",2,"S43","low"
"P06","jar2","BOOKLET","Step 44",00:06:44.9,00:07:12.8,27.8999998569489,"APP_FIRST",3,"S44","low"
"P06","jar2","BOOKLET","Step 45",00:07:14.1,00:08:04.8,50.7000000476837,"APP_FIRST",10,"S45","high"
"P06","jar2","BOOKLET","Step 46",00:08:04.8,00:08:29.4,24.6000001430511,"APP_FIRST",5,"S46","medium"
"P06","jar2","BOOKLET","Step 47",00:08:30.9,00:08:40.7,9.79999995231628,"APP_FIRST",3,"S47","low"
"P06","jar2","BOOKLET","Step 48",00:08:40.6,00:09:14.4,33.8000001907349,"APP_FIRST",5,"S48","medium"
"P06","jar2","BOOKLET","Step 49",00:09:14.4,00:09:58.2,43.7999999523163,"APP_FIRST",6,"S49","medium"
"P06","jar2","BOOKLET","Step 50",00:09:58.2,00:11:10.0,71.7999999523163,"APP_FIRST",4,"S50","low"
"P06","jar2","BOOKLET","Step 51",00:11:11.5,00:11:55.9,44.4000000953674,"APP_FIRST",8,"S51","medium"
"P06","jar2","BOOKLET","Step 52",00:11:55.9,00:12:13.3,17.3999998569489,"APP_FIRST",4,"S52","low"
"P06","jar2","BOOKLET","Step 53",00:12:13.3,00:12:40.4,27.1000001430511,"APP_FIRST",5,"S53","medium"
"P06","jar2","BOOKLET","Step 54",00:12:40.4,00:12:58.4,18,"APP_FIRST",4,"S54","low"
"P06","jar2","BOOKLET","Step 55",00:12:59.8,00:13:12.4,12.6000001430511,"APP_FIRST",3,"S55","low"
"P06","jar2","BOOKLET","Step 56",00:13:12.4,00:13:27.2,14.7999999523163,"APP_FIRST",6,"S56","medium"
"P06","jar2","BOOKLET","Step 57",00:13:27.2,00:13:59.9,32.7000000476837,"APP_FIRST",3,"S57","low"
"P06","jar2","BOOKLET","Step 58",00:14:01.2,00:14:12.7,11.5,"APP_FIRST",3,"S58","low"
"P07","jar1","BOOKLET","Step 0B",00:00:12.0,00:00:20.1,8.09999990463257,"BOOK_FIRST",NA,NA,NA
"P07","jar1","BOOKLET","Step 1",00:00:20.1,00:00:21.0,0.900000095367432,"BOOK_FIRST",2,"S01","low"
"P07","jar1","BOOKLET","Step 2",00:00:21.0,00:00:47.6,26.5999999046326,"BOOK_FIRST",5,"S02","medium"
"P07","jar1","BOOKLET","Step 3",00:00:47.6,00:01:36.5,48.9000000953674,"BOOK_FIRST",2,"S03","low"
"P07","jar1","BOOKLET","Step 4",00:01:36.5,00:02:03.4,26.9000000953674,"BOOK_FIRST",5,"S04","medium"
"P07","jar1","BOOKLET","Step 5",00:02:06.3,00:02:24.5,18.2000000476837,"BOOK_FIRST",5,"S05","medium"
"P07","jar1","BOOKLET","Step 6",00:02:24.4,00:02:30.7,6.29999995231628,"BOOK_FIRST",2,"S06","low"
"P07","jar1","BOOKLET","Step 7",00:02:30.7,00:02:41.5,10.7999999523163,"BOOK_FIRST",3,"S07","low"
"P07","jar1","BOOKLET","Step 8",00:02:41.5,00:02:50.2,8.70000004768372,"BOOK_FIRST",2,"S08","low"
"P07","jar1","BOOKLET","Step 9",00:02:51.0,00:03:09.4,18.4000000953674,"BOOK_FIRST",4,"S09","low"
"P07","jar1","BOOKLET","Step 10",00:03:09.4,00:03:23.8,14.3999998569489,"BOOK_FIRST",5,"S10","medium"
"P07","jar1","BOOKLET","Step 11",00:03:23.8,00:03:35.2,11.4000000953674,"BOOK_FIRST",3,"S11","low"
"P07","jar1","BOOKLET","Step 12",00:03:36.4,00:03:43.3,6.89999985694885,"BOOK_FIRST",2,"S12","low"
"P07","jar1","BOOKLET","Step 13",00:03:43.3,00:03:54.4,11.1000001430511,"BOOK_FIRST",3,"S13","low"
"P07","jar1","BOOKLET","Step 14",00:03:54.4,00:04:34.3,39.8999998569489,"BOOK_FIRST",5,"S14","medium"
"P07","jar1","BOOKLET","Step 15",00:04:34.3,00:05:17.0,42.7000000476837,"BOOK_FIRST",7,"S15","medium"
"P07","jar1","BOOKLET","Step 16",00:05:18.7,00:05:22.4,3.70000004768372,"BOOK_FIRST",2,"S16","low"
"P07","jar1","BOOKLET","Step 17",00:05:22.4,00:05:37.5,15.0999999046326,"BOOK_FIRST",6,"S17","medium"
"P07","jar1","BOOKLET","Step 18",00:05:37.5,00:05:53.6,16.0999999046326,"BOOK_FIRST",5,"S18","medium"
"P07","jar1","BOOKLET","Step 19",00:05:54.7,00:06:05.5,10.7999999523163,"BOOK_FIRST",6,"S19","medium"
"P07","jar1","BOOKLET","Step 20",00:06:05.5,00:06:11.1,5.59999990463257,"BOOK_FIRST",2,"S20","low"
"P07","jar1","BOOKLET","Step 21",00:06:11.1,00:06:38.6,27.5,"BOOK_FIRST",6,"S21","medium"
"P07","jar1","BOOKLET","Step 22",00:06:40.0,00:07:45.2,65.2000000476837,"BOOK_FIRST",16,"S22","high"
"P07","jar1","BOOKLET","Step 23",00:07:45.2,00:08:24.7,39.5,"BOOK_FIRST",6,"S23","medium"
"P07","jar1","BOOKLET","Step 24",00:08:25.9,00:08:37.4,11.5,"BOOK_FIRST",3,"S24","low"
"P07","jar1","BOOKLET","Step 25",00:08:37.4,00:09:19.2,41.7999999523163,"BOOK_FIRST",3,"S25","low"
"P07","jar1","BOOKLET","Step 26",00:09:19.2,00:09:29.3,10.0999999046326,"BOOK_FIRST",3,"S26","low"
"P07","jar1","BOOKLET","Step 27",00:09:30.0,00:10:05.3,35.2999999523163,"BOOK_FIRST",9,"S27","high"
"P07","jar1","BOOKLET","Step 28",00:10:05.3,00:10:35.9,30.6000001430511,"BOOK_FIRST",6,"S28","medium"
"P07","jar1","BOOKLET","Step 29",00:10:51.2,00:10:56.4,5.20000004768372,"BOOK_FIRST",4,"S29","low"
"P07","jar2","APP","Step 0A",00:00:10.0,00:00:29.7,19.7000000476837,"BOOK_FIRST",NA,NA,NA
"P07","jar2","APP","Step 30",00:00:29.7,00:00:58.1,28.3999998569489,"BOOK_FIRST",8,"S30","medium"
"P07","jar2","APP","Step 31",00:00:58.1,00:01:39.4,41.3000001907349,"BOOK_FIRST",6,"S31","medium"
